RT,SN,SYMBOL,TYPE,DQG,DQ3,TP
20,295,CORDSCABLE,EQ,8601,4656,54.13
20,296,COROMANDEL,EQ,119667,97087,81.13
20,297,CORPBANK,EQ,160737,78566,48.88
20,298,COSMOFILMS,EQ,8900,5029,56.51
20,299,COUNCODOS,EQ,109584,78130,71.30
20,300,COX&KINGS,EQ,34295,20843,60.78
20,301,CPSEETF,EQ,962836,881545,91.56
20,302,CREATIVE,SM,3200,1600,50.00
20,303,CREATIVEYE,EQ,1062,1062,100.00
20,304,CREDITACC,EQ,785983,338862,43.11
20,305,CREST,EQ,9924,6139,61.86
20,306,CRISIL,EQ,4359,3031,69.53
20,307,CROMPTON,EQ,742214,659436,88.85
20,308,CTE,EQ,6157,5001,81.22
20,309,CUB,EQ,548779,433736,79.04
20,310,CUBEXTUB,EQ,1297,1201,92.60
20,311,CUMMINSIND,EQ,582573,199832,34.30
20,312,CUPID,EQ,380182,95005,24.99
20,313,CYBERMEDIA,EQ,536,536,100.00
20,314,CYBERTECH,EQ,11913,7186,60.32
20,315,CYIENT,EQ,110679,74248,67.08
20,316,DAAWAT,EQ,678184,330323,48.71
20,317,DABUR,EQ,2451638,770243,31.42
20,318,DALMIABHA,EQ,111894,64328,57.49
20,319,DALMIASUG,EQ,135957,85115,62.60
20,320,DAMODARIND,EQ,1881,1428,75.92
20,321,DATAMATICS,EQ,158624,105189,66.31
20,322,DBCORP,EQ,19579,12027,61.43
20,323,DBL,EQ,111661,61219,54.83
20,324,DBREALTY,EQ,649904,389307,59.90
20,325,DCAL,EQ,707039,342471,48.44
20,326,DCBBANK,EQ,1876247,1239423,66.06
20,327,DCM,EQ,8164,6906,84.59
20,328,DCMFINSERV,EQ,140,140,100.00
20,329,DCMSHRIRAM,EQ,254895,95395,37.43
20,330,DCW,EQ,2705090,936360,34.61
20,331,DECCANCE,EQ,1279,1090,85.22
20,332,DEEPAKFERT,EQ,87020,49997,57.45
20,333,DEEPAKNTR,EQ,117899,72522,61.51
20,334,DEEPIND,EQ,35974,15941,44.31
20,335,DELTACORP,EQ,1519696,753218,49.56
20,336,DELTAMAGNT,EQ,10979,4817,43.87
20,337,DEN,EQ,68500,41518,60.61
20,338,DENABANK,EQ,1092844,388869,35.58
20,339,DENORA,EQ,31993,17287,54.03
20,340,DFMFOODS,EQ,1732,1208,69.75
20,341,DHAMPURSUG,EQ,691853,169730,24.53
20,342,DHANBANK,EQ,828502,555440,67.04
20,343,DHANUKA,EQ,6044,2785,46.08
20,344,DHFL,EQ,1999178,678897,33.96
20,345,DHFL,N6,168,161,95.83
20,346,DHFL,N8,68,68,100.00
20,347,DHFL,NC,267,247,92.51
20,348,DHFL,NE,20,20,100.00
20,349,DHFL,NL,5,5,100.00
20,350,DHFL,NP,1647,1594,96.78
20,351,DHFL,NQ,341,341,100.00
20,352,DHFL,NS,50,50,100.00
20,353,DHFL,NU,100,100,100.00
20,354,DHFL,NX,1000,1000,100.00
20,355,DHFL,Y1,8,8,100.00
20,356,DHUNINV,EQ,1749,1542,88.16
20,357,DIAMONDYD,EQ,110285,31277,28.36
20,358,DICIND,EQ,738,581,78.73
20,359,DIGJAMLTD,EQ,129073,93812,72.68
20,360,DISHTV,EQ,4803319,2207962,45.97
20,361,DIVISLAB,EQ,849165,150802,17.76
20,362,DIXON,EQ,36554,13401,36.66
20,363,DLF,EQ,6562786,444935,6.78
20,364,DLINKINDIA,EQ,14627,8575,58.62
20,365,DMART,EQ,419647,138730,33.06
20,366,DNAMEDIA,EQ,37393,28131,75.23
20,367,DOLLAR,EQ,10136,6582,64.94
20,368,DOLPHINOFF,EQ,101129,39512,39.07
20,369,DONEAR,EQ,21614,11334,52.44
20,370,DPL,EQ,12355,9844,79.68
20,371,DPSCLTD,EQ,101896,63952,62.76
20,372,DQE,EQ,17878,13526,75.66
20,373,DREDGECORP,EQ,116377,27330,23.48
20,374,DRL,SM,6000,6000,100.00
20,375,DRREDDY,EQ,576704,144708,25.09
20,376,DSSL,EQ,10206,9719,95.23
20,377,DTIL,EQ,1018,897,88.11
20,378,DUCON,EQ,120785,47957,39.70
20,379,DWARKESH,EQ,1666309,757685,45.47
20,380,DYNAMATECH,EQ,1169,1067,91.27
20,381,DYNPRO,EQ,8980,6216,69.22
20,382,E2E,SM,8000,6000,75.00
20,383,EASTSILK,EQ,32749,18217,55.63
20,384,EBANK,EQ,4,2,50.00
20,385,ECEIND,EQ,239,159,66.53
20,386,ECLERX,EQ,13334,11797,88.47
20,387,ECLFINANCE,N3,30,30,100.00
20,388,ECLFINANCE,N5,61,61,100.00
20,389,ECLFINANCE,N7,200,200,100.00
20,390,ECLFINANCE,NB,400,400,100.00
20,391,ECLFINANCE,NC,35,35,100.00
20,392,ECLFINANCE,NF,400,300,75.00
20,393,ECLFINANCE,NG,85,85,100.00
20,394,ECLFINANCE,NI,745,745,100.00
20,395,ECLFINANCE,NJ,2913,2913,100.00
20,396,ECLFINANCE,NK,1194,1094,91.62
20,397,EDELWEISS,EQ,2039282,1332683,65.35
20,398,EDL,EQ,8236,5834,70.84
20,399,EHFLNCD,N5,50,50,100.00
20,400,EHFLNCD,N6,9,9,100.00
20,401,EICHERMOT,EQ,40808,22294,54.63
20,402,EIDPARRY,EQ,169852,71719,42.22
20,403,EIFFL,SM,17600,16800,95.45
20,404,EIHAHOTELS,EQ,2787,1866,66.95
20,405,EIHOTEL,EQ,34124,13615,39.90
20,406,EIMCOELECO,EQ,1464,1021,69.74
20,407,EKC,EQ,173989,105351,60.55
20,408,ELAND,EQ,7410,5759,77.72
20,409,ELECON,EQ,87897,60658,69.01
20,410,ELECTCAST,EQ,554489,340966,61.49
20,411,ELECTHERM,EQ,86540,50886,58.80
20,412,ELGIEQUIP,EQ,63069,45617,72.33
20,413,ELGIRUBCO,EQ,16119,11796,73.18
20,414,EMAMILTD,EQ,1386719,1111827,80.18
20,415,EMKAY,EQ,19579,11474,58.60
20,416,EMKAYTOOLS,SM,400,400,100.00
20,417,EMMBI,EQ,3118,2515,80.66
20,418,EMOFSR1RGG,MF,10185,10185,100.00
20,419,ENDURANCE,EQ,34666,28469,82.12
20,420,ENERGYDEV,EQ,86524,82063,94.84
20,421,ENGINERSIN,EQ,797556,210469,26.39
20,422,ENIL,EQ,13233,11931,90.16
20,423,EON,EQ,177953,57832,32.50
20,424,EQ30,EQ,173,156,90.17
20,425,EQUITAS,EQ,1503381,525069,34.93
20,426,ERFLNCDI,N4,250,250,100.00
20,427,ERFLNCDI,N5,68,68,100.00
20,428,ERIS,EQ,97028,52996,54.62
20,429,EROSMEDIA,EQ,660210,449582,68.10
20,430,ESABINDIA,EQ,4636,3230,69.67
20,431,ESCORTS,EQ,720857,112886,15.66
20,432,ESSARSHPNG,EQ,8329,5320,63.87
20,433,ESSDEE,EQ,13507,8152,60.35
20,434,ESSELPACK,EQ,141186,80935,57.33
20,435,ESTER,EQ,307282,212211,69.06
20,436,EUROTEXIND,EQ,4347,1385,31.86
20,437,EVEREADY,EQ,134567,50955,37.87
20,438,EVERESTIND,EQ,75930,35664,46.97
20,439,EXCEL,EQ,20386,12960,63.57
20,440,EXCELCROP,EQ,5924,3357,56.67
20,441,EXCELINDUS,EQ,35985,15660,43.52
20,442,EXIDEIND,EQ,3228145,1029705,31.90
20,443,FACT,EQ,276796,78880,28.50
20,444,FAIRCHEM,EQ,2683,1958,72.98
20,445,FCL,EQ,236909,164112,69.27
20,446,FCONSUMER,EQ,1738079,987564,56.82
20,447,FCSSOFT,EQ,567751,526458,92.73
20,448,FDC,EQ,22708,10066,44.33
20,449,FEDDERELEC,EQ,49117,40995,83.46
