RT,SN,SYMBOL,TYPE,DQG,DQ3,TP
20,1510,SUMMITSEC,EQ,5824,3796,65.18
20,1511,SUNCLAYLTD,EQ,2418,2209,91.36
20,1512,SUNDARAM,EQ,269633,203559,75.49
20,1513,SUNDARMFIN,EQ,12741,9362,73.48
20,1514,SUNDARMHLD,EQ,16425,12447,75.78
20,1515,SUNDRMBRAK,EQ,34450,10430,30.28
20,1516,SUNDRMFAST,EQ,69798,37622,53.90
20,1517,SUNFLAG,EQ,803980,377388,46.94
20,1518,SUNPHARMA,EQ,7752348,2303751,29.72
20,1519,SUNTECK,EQ,99941,26798,26.81
20,1520,SUNTV,EQ,2370038,334591,14.12
20,1521,SUPERHOUSE,EQ,8349,6239,74.73
20,1522,SUPPETRO,EQ,21850,17799,81.46
20,1523,SUPRAJIT,EQ,543377,535340,98.52
20,1524,SUPREMEIND,EQ,32555,23818,73.16
20,1525,SUPREMEINF,EQ,34819,25980,74.61
20,1526,SURANAT&P,EQ,15330,10422,67.98
20,1527,SUREVIN,SM,42000,42000,100.00
20,1528,SURYALAXMI,EQ,3648,3074,84.27
20,1529,SURYAROSNI,EQ,40562,19369,47.75
20,1530,SUTLEJTEX,EQ,25756,14888,57.80
20,1531,SUULD,SM,8000,8000,100.00
20,1532,SUVEN,EQ,5564095,1314275,23.62
20,1533,SUZLON,EQ,12458940,4031676,32.36
20,1534,SVLL,SM,3000,3000,100.00
20,1535,SWANENERGY,EQ,146936,15081,10.26
20,1536,SWARAJENG,EQ,3501,2785,79.55
20,1537,SWELECTES,EQ,1853,1480,79.87
20,1538,SYMPHONY,EQ,49911,26184,52.46
20,1539,SYNCOM,EQ,193476,88074,45.52
20,1540,SYNDIBANK,EQ,3090702,853449,27.61
20,1541,SYNGENE,EQ,62829,32151,51.17
20,1542,TAINWALCHM,EQ,4688,1785,38.08
20,1543,TAJGVK,EQ,47330,21812,46.08
20,1544,TAKE,EQ,315978,209036,66.16
20,1545,TALBROAUTO,EQ,26907,13084,48.63
20,1546,TALWALKARS,EQ,49867,35638,71.47
20,1547,TALWGYM,EQ,50072,31779,63.47
20,1548,TARACHAND,SM,6000,6000,100.00
20,1549,TARMAT,EQ,9369,5894,62.91
20,1550,TASTYBITE,EQ,576,502,87.15
20,1551,TATACHEM,EQ,417098,200302,48.02
20,1552,TATACOFFEE,EQ,1015954,320929,31.59
20,1553,TATACOMM,EQ,154980,52130,33.64
20,1554,TATAELXSI,EQ,745323,144351,19.37
20,1555,TATAGLOBAL,EQ,3272005,1877968,57.40
20,1556,TATAINVEST,EQ,13470,6656,49.41
20,1557,TATAMETALI,EQ,26246,7550,28.77
20,1558,TATAMOTORS,EQ,19505584,4646975,23.82
20,1559,TATAMTRDVR,EQ,4360180,1686869,38.69
20,1560,TATAPOWER,EQ,4051774,1570160,38.75
20,1561,TATASPONGE,EQ,80130,23132,28.87
20,1562,TATASTEEL,E1,392931,136577,34.76
20,1563,TATASTEEL,EQ,10873707,2050030,18.85
20,1564,TBZ,EQ,71693,37678,52.55
20,1565,TCFSL,N9,35,35,100.00
20,1566,TCI,EQ,100338,36892,36.77
20,1567,TCIDEVELOP,EQ,60,31,51.67
20,1568,TCIEXP,EQ,21480,9561,44.51
20,1569,TCIFINANCE,EQ,25725,13195,51.29
20,1570,TCNSBRANDS,EQ,23004,17055,74.14
20,1571,TCPLPACK,EQ,2317,1621,69.96
20,1572,TCS,EQ,1376866,826204,60.01
20,1573,TDPOWERSYS,EQ,20465,17692,86.45
20,1574,TEAMLEASE,EQ,31972,12042,37.66
20,1575,TECHM,EQ,7918861,3135066,39.59
20,1576,TECHNOFAB,EQ,13302,11171,83.98
20,1577,TEJASNET,EQ,228897,169218,73.93
20,1578,TERASOFT,EQ,3303,2956,89.49
20,1579,TEXINFRA,EQ,205310,144827,70.54
20,1580,TEXMOPIPES,EQ,81149,50623,62.38
20,1581,TEXRAIL,EQ,179054,118503,66.18
20,1582,TFCILTD,EQ,144516,120038,83.06
20,1583,TGBHOTELS,EQ,31111,20790,66.83
20,1584,THANGAMAYL,EQ,10479,6627,63.24
20,1585,THEINVEST,EQ,2252,1472,65.36
20,1586,THEJO,SM,2400,2400,100.00
20,1587,THEMISMED,EQ,4901,3586,73.17
20,1588,THERMAX,EQ,434465,376378,86.63
20,1589,THIRUSUGAR,EQ,15092,10074,66.75
20,1590,THOMASCOOK,EQ,3282403,2696071,82.14
20,1591,THYROCARE,EQ,67171,55831,83.12
20,1592,TI,EQ,414910,251174,60.54
20,1593,TIDEWATER,EQ,2098,1322,63.01
20,1594,TIFIN,EQ,18122,13673,75.45
20,1595,TIIL,EQ,4869,3473,71.33
20,1596,TIINDIA,EQ,35885,22449,62.56
20,1597,TIJARIA,EQ,75682,59938,79.20
20,1598,TIL,EQ,8870,6586,74.25
20,1599,TIMETECHNO,EQ,245835,200543,81.58
20,1600,TIMKEN,EQ,15585,10779,69.16
20,1601,TINPLATE,EQ,631760,133064,21.06
20,1602,TIPSINDLTD,EQ,6064,4160,68.60
20,1603,TIRUMALCHM,EQ,557580,236275,42.38
20,1604,TIRUPATI,SM,45000,42000,93.33
20,1605,TIRUPATIFL,SM,8000,4000,50.00
20,1606,TITAN,EQ,2531200,991819,39.18
20,1607,TMRVL,EQ,14678,11356,77.37
20,1608,TNPETRO,EQ,113802,88227,77.53
20,1609,TNPL,EQ,124977,49521,39.62
20,1610,TOKYOPLAST,EQ,2169,1793,82.66
20,1611,TORNTPHARM,EQ,531544,241724,45.48
20,1612,TORNTPOWER,EQ,2668028,916290,34.34
20,1613,TOTAL,SM,3000,3000,100.00
20,1614,TOUCHWOOD,SM,18000,18000,100.00
20,1615,TPLPLASTEH,EQ,5634,4260,75.61
20,1616,TREEHOUSE,EQ,107414,74289,69.16
20,1617,TRENT,EQ,108460,65390,60.29
20,1618,TRF,EQ,71968,32305,44.89
20,1619,TRIDENT,EQ,494365,167707,33.92
20,1620,TRIGYN,EQ,72510,39496,54.47
20,1621,TRIL,EQ,78118,44133,56.50
20,1622,TRITURBINE,EQ,90805,84848,93.44
20,1623,TRIVENI,EQ,201752,99007,49.07
20,1624,TTKHLTCARE,EQ,3088,2091,67.71
20,1625,TTKPRESTIG,EQ,22234,17544,78.91
20,1626,TTL,EQ,16224,8324,51.31
20,1627,TTML,EQ,1669264,1078153,64.59
20,1628,TV18BRDCST,EQ,3127347,685822,21.93
20,1629,TVSELECT,EQ,37565,22346,59.49
20,1630,TVSMOTOR,EQ,2441763,384826,15.76
20,1631,TVSSRICHAK,EQ,2142,1569,73.25
20,1632,TVTODAY,EQ,40793,20726,50.81
20,1633,TWL,EQ,197903,90782,45.87
20,1634,UBL,EQ,779837,96689,12.40
20,1635,UCALFUEL,EQ,18809,10981,58.38
20,1636,UCL,SM,26000,18000,69.23
20,1637,UCOBANK,EQ,402002,124870,31.06
20,1638,UFLEX,EQ,160767,77550,48.24
20,1639,UFO,EQ,9204,8002,86.94
20,1640,UGARSUGAR,EQ,20020,14958,74.72
20,1641,UJAAS,EQ,177291,109020,61.49
20,1642,UJJIVAN,EQ,633685,170387,26.89
20,1643,ULTRACEMCO,EQ,271157,71225,26.27
20,1644,UMANGDAIRY,EQ,19590,16945,86.50
20,1645,UMESLTD,EQ,116,116,100.00
20,1646,UNICHEMLAB,EQ,95473,59645,62.47
20,1647,UNIENTER,EQ,110099,31025,28.18
20,1648,UNIINFO,SM,2000,2000,100.00
20,1649,UNIONBANK,EQ,4870692,569219,11.69
20,1650,UNIPLY,EQ,141912,99428,70.06
20,1651,UNITECH,EQ,13897358,5991054,43.11
20,1652,UNITEDBNK,EQ,248323,199401,80.30
20,1653,UNITEDTEA,EQ,76,38,50.00
20,1654,UNITY,EQ,60147,60120,99.96
20,1655,UNIVCABLES,EQ,474352,186952,39.41
20,1656,UPL,EQ,3668520,859698,23.43
20,1657,URJA,EQ,777969,490716,63.08
20,1658,USHAMART,EQ,1252240,923828,73.77
20,1659,USHERAGRO,EQ,12482,8624,69.09
20,1660,UTIFEFRGR4,MF,22600,22600,100.00
20,1661,UTINEXT50,EQ,2303,1567,68.04
20,1662,UTINIFTETF,EQ,703,703,100.00
20,1663,UTISENSETF,EQ,507,507,100.00
20,1664,UTTAMSTL,EQ,382457,239503,62.62
20,1665,UTTAMSUGAR,EQ,12196,7852,64.38
20,1666,V2RETAIL,EQ,44913,26243,58.43
20,1667,VADILALIND,EQ,1837139,242196,13.18
20,1668,VAIBHAVGBL,EQ,3120,2043,65.48
20,1669,VAKRANGEE,EQ,6035692,2006862,33.25
20,1670,VARDHACRLC,EQ,6456,5760,89.22
20,1671,VARDMNPOLY,EQ,9993,8416,84.22
20,1672,VARROC,EQ,97605,80199,82.17
20,1673,VASCONEQ,EQ,272751,181989,66.72
20,1674,VASWANI,EQ,9511,5004,52.61
20,1675,VBL,EQ,563654,165620,29.38
20,1676,VEDL,EQ,7890862,2895472,36.69
20,1677,VEDL,P1,30315,30314,100.00
20,1678,VENKEYS,EQ,221397,37946,17.14
20,1679,VENUSREM,EQ,38736,11964,30.89
20,1680,VERTOZ,SM,42000,8400,20.00
20,1681,VESUVIUS,EQ,2683,1827,68.10
20,1682,VETO,EQ,14939,7028,47.04
20,1683,VGUARD,EQ,794426,143460,18.06
20,1684,VHL,EQ,973,591,60.74
20,1685,VICEROY,EQ,53957,34785,64.47
20,1686,VIDHIING,EQ,35790,14033,39.21
20,1687,VIJAYABANK,EQ,455170,226295,49.72
20,1688,VIJIFIN,EQ,76036,65686,86.39
20,1689,VIJSHAN,EQ,115036,73923,64.26
20,1690,VIKASECO,EQ,1214872,547356,45.05
20,1691,VIMTALABS,EQ,16695,9986,59.81
20,1692,VINATIORGA,EQ,22775,13098,57.51
20,1693,VINDHYATEL,EQ,8400,5389,64.15
20,1694,VINYLINDIA,EQ,18202,12387,68.05
20,1695,VIPCLOTHNG,EQ,85652,42325,49.42
20,1696,VIPIND,EQ,633533,269859,42.60
20,1697,VIPULLTD,EQ,48903,7291,14.91
20,1698,VISAKAIND,EQ,16605,6942,41.81
20,1699,VISESHINFO,EQ,17019536,13474330,79.17
20,1700,VISHNU,EQ,3534,2382,67.40
20,1701,VIVIDHA,EQ,209907,205045,97.68
20,1702,VIVIMEDLAB,EQ,150047,89423,59.60
20,1703,VLSFINANCE,EQ,41611,24431,58.71
20,1704,VMART,EQ,44955,27326,60.79
20,1705,VOLTAMP,EQ,15228,7084,46.52
20,1706,VOLTAS,EQ,697553,174488,25.01
20,1707,VRLLOG,EQ,38502,19536,50.74
20,1708,VSCL,SM,3000,3000,100.00
20,1709,VSSL,EQ,4167,3237,77.68
20,1710,VSTIND,EQ,1138,873,76.71
20,1711,VSTTILLERS,EQ,24991,24221,96.92
20,1712,VTL,EQ,7278,4708,64.69
20,1713,WABAG,EQ,125252,87711,70.03
20,1714,WABCOINDIA,EQ,2570,1724,67.08
20,1715,WALCHANNAG,EQ,125809,36612,29.10
20,1716,WEBELSOLAR,EQ,63375,30276,47.77
20,1717,WEIZFOREX,EQ,29873,15299,51.21
20,1718,WEIZMANIND,EQ,77683,51338,66.09
20,1719,WELCORP,EQ,2983802,972695,32.60
20,1720,WELENT,EQ,907493,422731,46.58
20,1721,WELINV,EQ,63,63,100.00
20,1722,WELSPUNIND,EQ,1896398,1119159,59.01
20,1723,WENDT,EQ,945,704,74.50
20,1724,WHEELS,EQ,3747,2860,76.33
20,1725,WHIRLPOOL,EQ,23277,13754,59.09
20,1726,WILLAMAGOR,EQ,8587,4438,51.68
20,1727,WINDMACHIN,EQ,194090,50483,26.01
20,1728,WIPRO,EQ,6071109,2790139,45.96
20,1729,WOCKPHARMA,EQ,1663587,216160,12.99
20,1730,WONDERLA,EQ,37420,28783,76.92
20,1731,WORTH,SM,1500,1500,100.00
20,1732,WSTCSTPAPR,EQ,208351,97616,46.85
20,1733,XCHANGING,EQ,8480,3936,46.42
20,1734,XPROINDIA,EQ,3449,2484,72.02
20,1735,YESBANK,EQ,9991245,4117742,41.21
20,1736,ZEEL,EQ,1787518,629652,35.22
20,1737,ZEEL,P2,3714,3714,100.00
20,1738,ZEELEARN,EQ,611212,390555,63.90
20,1739,ZEEMEDIA,EQ,197181,127135,64.48
20,1740,ZENSARTECH,EQ,73317,19411,26.48
20,1741,ZENTEC,EQ,26308,17723,67.37
20,1742,ZICOM,EQ,23414,15956,68.15
20,1743,ZODIAC,SM,4000,2000,50.00
20,1744,ZODIACLOTH,EQ,2602,2081,79.98
20,1745,ZODJRDMKJ,EQ,3733,1685,45.14
20,1746,ZOTA,SM,27000,6500,24.07
20,1747,ZUARI,EQ,386925,95854,24.77
20,1748,ZUARIGLOB,EQ,642134,231560,36.06
20,1749,ZYDUSWELL,EQ,2905,2112,72.70
